✅ Query: Q7 → Job: Nexmark_Q7_Isolated__Benchmark_Driver_
✅ 輸出路徑: /home/yenwei/research/structure_setup/output/t18
開始監控 Job: Nexmark_Q7_Isolated__Benchmark_Driver_
數據將存儲至: /home/yenwei/research/structure_setup/output/t18
等待 Flink 指標數據 (Job 可能正在重啟中)...
[15:46:12] Time: 2s | Total Latency: 692.00 ms | Throughput: 0.00 records/s
[15:47:47] Time: 96s | Total Latency: 19284.00 ms | Throughput: 147167.30 records/s
[15:47:49] Time: 98s | Total Latency: 20504.00 ms | Throughput: 142790.73 records/s
[15:47:51] Time: 100s | Total Latency: 20504.00 ms | Throughput: 142790.73 records/s
[15:47:53] Time: 102s | Total Latency: 20504.00 ms | Throughput: 143488.73 records/s
[15:47:55] Time: 104s | Total Latency: 22290.00 ms | Throughput: 138501.13 records/s
[15:47:57] Time: 106s | Total Latency: 22290.00 ms | Throughput: 135330.50 records/s
[15:47:59] Time: 108s | Total Latency: 22732.00 ms | Throughput: 140655.57 records/s
[15:48:01] Time: 110s | Total Latency: 22732.00 ms | Throughput: 140655.57 records/s
[15:48:03] Time: 112s | Total Latency: 22732.00 ms | Throughput: 144480.67 records/s
[15:48:05] Time: 114s | Total Latency: 24187.00 ms | Throughput: 147476.77 records/s
[15:48:07] Time: 116s | Total Latency: 24187.00 ms | Throughput: 146913.73 records/s
[15:48:09] Time: 118s | Total Latency: 25148.00 ms | Throughput: 153010.47 records/s
[15:48:11] Time: 120s | Total Latency: 25148.00 ms | Throughput: 153010.47 records/s
[15:48:13] Time: 122s | Total Latency: 25148.00 ms | Throughput: 153569.43 records/s
[15:48:15] Time: 124s | Total Latency: 25493.00 ms | Throughput: 155811.63 records/s
[15:48:17] Time: 126s | Total Latency: 25493.00 ms | Throughput: 154733.97 records/s
[15:48:19] Time: 128s | Total Latency: 26508.00 ms | Throughput: 151341.30 records/s
[15:48:21] Time: 130s | Total Latency: 26508.00 ms | Throughput: 151341.30 records/s
[15:48:23] Time: 132s | Total Latency: 26508.00 ms | Throughput: 154401.80 records/s
[15:48:25] Time: 134s | Total Latency: 28410.00 ms | Throughput: 149044.60 records/s
[15:48:27] Time: 136s | Total Latency: 28410.00 ms | Throughput: 141870.63 records/s
[15:48:29] Time: 138s | Total Latency: 29599.00 ms | Throughput: 139538.57 records/s
[15:48:31] Time: 140s | Total Latency: 29599.00 ms | Throughput: 139538.57 records/s
[15:48:33] Time: 142s | Total Latency: 29599.00 ms | Throughput: 142439.30 records/s
[15:48:35] Time: 144s | Total Latency: 30320.00 ms | Throughput: 138946.83 records/s
[15:48:37] Time: 146s | Total Latency: 30320.00 ms | Throughput: 141679.27 records/s
[15:48:39] Time: 148s | Total Latency: 31267.00 ms | Throughput: 147602.17 records/s
[15:48:41] Time: 150s | Total Latency: 31267.00 ms | Throughput: 147602.17 records/s
[15:48:43] Time: 152s | Total Latency: 31476.00 ms | Throughput: 151135.93 records/s
[15:48:45] Time: 154s | Total Latency: 31476.00 ms | Throughput: 152218.57 records/s
[15:48:47] Time: 156s | Total Latency: 31476.00 ms | Throughput: 149834.17 records/s
[15:48:49] Time: 158s | Total Latency: 33715.00 ms | Throughput: 151142.03 records/s
[15:48:51] Time: 160s | Total Latency: 33715.00 ms | Throughput: 151142.03 records/s
[15:48:53] Time: 162s | Total Latency: 34546.00 ms | Throughput: 151970.90 records/s
[15:48:55] Time: 164s | Total Latency: 34546.00 ms | Throughput: 152292.47 records/s
[15:48:57] Time: 166s | Total Latency: 34546.00 ms | Throughput: 156687.63 records/s
[15:48:59] Time: 168s | Total Latency: 35140.00 ms | Throughput: 147102.47 records/s
[15:49:01] Time: 170s | Total Latency: 35140.00 ms | Throughput: 147102.47 records/s
[15:49:03] Time: 172s | Total Latency: 36663.00 ms | Throughput: 143833.73 records/s
[15:49:05] Time: 174s | Total Latency: 36663.00 ms | Throughput: 144825.23 records/s
[15:49:07] Time: 176s | Total Latency: 36663.00 ms | Throughput: 145335.93 records/s
[15:49:09] Time: 178s | Total Latency: 37379.00 ms | Throughput: 140048.40 records/s
[15:49:11] Time: 180s | Total Latency: 37379.00 ms | Throughput: 140048.40 records/s
[15:49:13] Time: 182s | Total Latency: 37743.00 ms | Throughput: 142167.93 records/s
[15:49:15] Time: 184s | Total Latency: 37743.00 ms | Throughput: 142727.77 records/s
[15:49:17] Time: 186s | Total Latency: 37743.00 ms | Throughput: 144478.47 records/s
[15:49:19] Time: 188s | Total Latency: 38030.00 ms | Throughput: 147933.30 records/s
